frame,id,world_x,world_y,speed_kmh
17,2,-3.4586165076432556,28.856702756564673,856.269276219519
17,3,11.73369449743501,-62.878902084363,209.62733011972463
17,4,-0.0501119439226916,-55.867726616849126,71.73559048962731
17,6,3.034071866716158,-33.851054234815955,13.644942858274383
17,7,5.023535385317561,-27.90234310644299,18.094227924260533
18,1,4.487917311834044,1.2230258162513064,6.797005455453549
18,2,-2.8937640963621845,25.46197605875017,697.0935954204618
18,3,12.576660792096554,-67.44552934303104,240.65188320095362
18,4,0.18615410327357085,-55.63126165049976,71.91481231866797
18,6,3.0785486227094156,-34.266168156291094,17.28064174349769
18,7,5.114164123181723,-28.280990889838534,22.330880940597698
19,1,4.498051042336186,1.2126236104656267,6.031703122799851
19,2,-2.4871989673614388,22.983916802459024,544.4061061304158
19,3,13.372265173485273,-72.21936934624111,270.9641568866354
19,4,0.38274714262351706,-55.76377981456595,71.9160477695715
19,6,3.089583925984274,-34.552873975593634,19.330051482066445
19,7,5.177305717403336,-28.623951050060516,24.14173944285451
20,1,4.537292256244758,1.2511275826278907,6.10515699255739
20,2,-2.156707859723676,21.370129495896954,422.9528019745404
20,3,13.951773144437215,-75.82512267782384,289.7783359751
20,4,0.4644743385737101,-54.841655878761735,68.9056722858733
20,6,3.0750991852740306,-34.111693265689034,23.168628057914148
20,7,5.183386555390796,-28.801887873948818,22.788726661500316
21,1,4.537002656762999,1.2513808164947993,5.380714685352613
21,2,-1.913287175941865,19.699171282718485,338.8579232938616
21,3,14.643236006173524,-79.80143179999203,311.2022581735896
21,4,0.6231221999167718,-53.409480254502554,77.37982599721994
21,6,3.093738753699451,-33.89097015154401,24.31499728024157
21,7,5.203132446154277,-28.940541023043146,21.333864379016152
22,1,4.532444033869898,1.290056482270794,5.075872156152364
22,2,-1.688929911443898,17.615337089407216,277.54006634352737
22,3,15.396953755727736,-83.94793489667894,336.1303497602364
22,4,0.8470269106506856,-52.3893388850042,77.19243425749345
22,6,3.120000198578865,-33.750636046162676,24.926371714655005
22,7,5.227023440196792,-29.02576831077226,19.662897434140483
23,1,4.511824132716668,1.1912333749868829,5.18451796550146
23,2,-1.4616827260309548,15.941680846507367,247.66385951571056
23,3,17.271200005074466,-93.89330086212318,405.499294128253
23,4,1.0074237263126289,-51.2985693055102,85.30444759776339
23,6,3.1519245752678398,-33.80861596120543,24.694581842869802
23,7,5.262406246312215,-29.177495703084652,19.036115152183946
24,1,4.486820181074222,1.132328357634519,4.427269540776734
24,2,-1.2587633953956894,14.46985376633677,209.0866631152262
24,3,18.70572090046255,-101.91258981777578,462.2614642684343
24,4,1.1678991652686848,-50.62648521406042,85.63243947771608
24,6,3.2123936853431405,-33.967790154668464,21.159658696205426
24,7,5.335606077448327,-29.52800841617972,20.3848460700145
25,1,4.469694991295972,1.0879282262487044,3.952933481003348
25,2,-1.0436477021020516,13.109254744658491,187.53555640442664
25,3,20.237525364509338,-110.0936085829534,513.1256496244935
25,4,1.2970074478538864,-49.95408331313929,90.78641409686327
25,6,3.2395649309318895,-34.134971594747206,20.696845730469345
25,7,5.373999493604643,-29.715871169284362,20.51529418333286
26,1,4.48887686397971,1.0905385700725667,3.847418564862588
26,2,-0.824829468105454,12.20771246263091,168.64321866138582
26,3,21.635438295011053,-118.37808774955256,563.7771532038245
26,4,1.3146636028416465,-49.376839585302555,70.38131352164254
26,6,3.214649491576048,-33.98484540119489,20.68121036763185
26,7,5.401369157560689,-29.880944594530988,20.176179970263355
27,1,4.528855436094568,1.1278396046581682,3.953953117229108
27,2,-0.581495084582136,11.13550316617497,145.22397390982843
27,3,22.691390298840254,-125.57416067286091,590.0707255291657
27,4,1.3435692136061637,-48.87435108799702,72.07179224337727
27,6,3.161524749016598,-33.522035802131,21.164798654203675
27,7,5.401402818807882,-29.915713691566946,16.630444438054255
28,1,4.557770976100716,1.1706693711603955,4.325498261282942
28,2,-0.4409310715660875,10.495075233790757,126.66880165937806
28,3,23.840108306910466,-132.878535886159,615.615389617014
28,4,1.490380844281711,-46.412881557985905,94.35936832611868
28,7,5.313095428485085,-29.728735043024738,15.211032970175012
29,1,4.62016812427498,1.2780873086015423,5.0179887737398845
29,2,-0.29221162891020863,9.734675105801038,117.94406385206837
29,3,24.2672937773969,-137.35121994770702,624.025519283958
29,4,1.5256694741642804,-44.914880236269305,100.0861518303385
29,7,5.217770604522267,-29.467222621187688,16.2140693476434
30,1,4.6092710039369615,1.2855800481092614,5.146387127939843
30,2,-0.16299759564753813,8.793887462963813,110.55430563473082
30,3,25.38586096584699,-144.85461986634388,659.5288620088071
30,4,1.6087702050867636,-43.42798763853353,100.56892309261607
30,7,5.170662608651918,-29.26169046934418,16.922164501069894
30,8,3.18307342683298,-31.018856638549938,0
31,1,4.610990828869704,1.2990603156382592,4.892848489665784
31,2,-0.014698085647188117,8.101724244086185,96.67425317593634
31,3,25.552803744247537,-146.98181329558676,638.721716706827
31,4,1.7135873998919824,-42.59633282627322,98.50702272591461
31,7,5.101060670007578,-29.12286428334347,17.59000848335943
31,8,3.203583415122917,-30.32538337799184,62.439884401740564
32,1,4.620060886963092,1.3005099137979395,3.9751860734484348
32,2,0.15073152477775106,7.157062176163402,89.3744958308884
32,3,27.899783210162635,-162.4007345421774,693.4826196601293
32,4,1.7834104805444808,-41.52911951804835,98.17697629661387
32,7,5.0563960390986695,-29.062310094322793,16.784469668279232
32,8,3.197901021691876,-29.7853206878666,55.524108462899136
32,11,3.889333164623579,-22.04733107337015,0
33,1,4.5947334742309085,1.2404934460274466,3.986682317509584
33,2,0.2740303133992125,6.195789665800548,84.20847992622072
33,3,34.312361733732025,-200.75039245734132,1000.8377352997029
33,4,1.8840883200207443,-41.209914436376444,94.61426209722985
33,7,5.040474611014518,-29.160014952829695,14.193660172139369
33,8,3.237837133656379,-29.679654440241713,40.404910462505434
33,11,3.900371167323612,-22.053157685356396,1.1233316419642918
34,1,4.626899779628748,1.2686923333632045,3.938566859701745
34,2,0.37075985369301234,5.601477389757716,76.45481257086698
34,3,38.63221212799716,-228.29734948323767,1196.4419780206817
34,4,1.8730616388287813,-40.74390102340091,92.42885267155582
34,7,4.995015486842013,-29.114621836307965,12.918624263883395
34,8,3.265393743224963,-29.57434769468758,32.752865195898266
34,11,3.898424318517581,-22.012705970868552,2.3840999449468994
35,1,4.702024068143385,1.3450225686630721,4.815959308788003
35,2,0.5006779474484243,5.071490100434818,72.63442373168111
35,3,41.282300699342535,-247.3829044143117,1305.1126842530766
35,4,1.8149952553503104,-39.74445201594323,96.66505946326234
35,7,4.923627167020424,-28.900998050311557,13.4977175035391
36,1,4.734026572180148,1.3716133545534965,4.685262617377684
36,2,0.6093527230777616,4.493215173678768,67.52365680144933
36,3,44.62155846312564,-270.5250081601327,1466.1991232105017
36,4,1.9117256635732978,-38.44684796252133,104.64391200974791
36,7,4.884872546750483,-28.682890514430447,15.365264908190776
36,8,3.241453796873148,-28.972569651624138,31.622578557427737
37,1,4.75929002333438,1.402386172164922,4.56664080671187
37,2,0.7416345333372446,3.944387981177476,66.61237225265431
37,3,46.005876408838425,-283.0453614524168,1518.2241224826967
37,4,1.9048187897833657,-37.26985220007766,91.75563376857681
37,7,4.825661751681722,-28.443097142563932,15.767389930476847
37,8,3.2418900459697806,-28.668643927639263,30.911039354003425
38,1,4.786893113122598,1.4432560012033273,3.8175649430588567
38,2,0.8457553156828036,3.4209346439838653,64.20138549024867
38,3,49.530797423490135,-310.15466278334935,1746.6688124527898
38,4,1.8744233660449665,-36.21765556913019,87.29782027805027
38,7,4.7742447371100365,-28.204968537213126,15.420110410420474
38,8,3.2150825564595817,-28.284898351066868,31.441072441150567
38,11,3.717671715294904,-21.34871257712538,6.750570236693515
39,1,4.754133561030011,1.412010892835458,4.138027542575305
39,2,0.9111640156413358,2.764815565678127,61.29890130570579
39,3,74.67894333048683,-466.4613264569246,3253.9734291483123
39,4,1.9064628108101298,-35.252796841995185,82.05959575326034
39,7,4.786005831351129,-28.194264775292055,13.47052043781333
39,8,3.216731139842375,-28.001813169709177,30.695700679984324
39,11,3.708283591867492,-21.2784569699438,6.6577297094295735
40,1,4.7153250538585665,1.3643797098844261,4.616528648380053
40,2,0.9837385003151876,2.1437362887659863,60.473233474615505
40,3,240.82564248880325,-1514.8314212732848,13847.176026668123
40,4,2.0114931924808777,-35.19709774070204,74.86611033608722
40,7,4.768929579681943,-28.260800819691905,12.604474867864162
40,8,3.169000677011439,-27.76607025659399,29.690330628114225
40,11,3.710772499238943,-21.250386705876412,5.833430788873665
41,1,4.732691860566899,1.3729378279245155,4.718286732378879
41,2,1.0807379967471515,1.5907263935565554,56.497380553934505
41,3,-533.3082554137834,3434.6979846733007,63788.24130687658
41,4,2.0470811607952824,-34.99718070343817,66.20175961302812
41,7,4.751484257975556,-28.303250824053197,12.310978613148194
41,8,3.1340270259596474,-27.640469857737944,24.056353118237936
41,11,3.717145605205636,-21.227767242114865,5.213694436987813
42,1,4.7230069670990575,1.3568648398220837,4.254522154934044
42,2,1.1367486604629162,0.9740885736294712,52.997666544664455
42,3,-87.90064572150538,569.5014379111394,92395.52213255057
42,4,2.10144758202049,-34.88395158669123,64.11074952364409
42,7,4.754279031979666,-28.40001047542571,12.289042739854565
42,8,3.123282463314115,-27.655293481667538,18.83850798925709
42,11,3.7328698008428867,-21.24237598516287,4.744835400425806
43,1,4.752464767274412,1.3863377179860494,4.243457712299506
43,2,1.2300120409876423,0.4584701865970683,52.21619134423944
43,3,-52.13843289643228,343.57393492067735,94404.09003025026
43,4,2.1217884152699313,-34.64092137971543,61.88811054520396
43,7,4.733352099562304,-28.373904450027666,11.981203697224537
43,8,3.119889075548794,-27.403838461324586,20.223674433286554
43,11,3.7171884045818535,-21.210483162266833,4.551550711353008
44,1,4.808513326144871,1.4698668764488436,4.178389151047768
44,2,1.3407014276139881,0.044929428655741024,51.040386746281904
44,3,-40.726899105816585,274.1458593474126,94914.99993034152
44,7,4.679087305719767,-28.277932075838315,10.831353873877687
44,8,3.129314043346126,-27.129314597953723,21.882004994539226
44,11,3.687485810334287,-21.14558327886597,4.75956223067278
45,1,4.769473112395521,1.4275907005138853,4.337757421940812
45,2,1.4275387273636329,-0.3849694801760781,49.5422233112377
45,3,-31.20780995146022,212.65782922354856,95303.3871593109
45,7,4.663189367735012,-28.2287451710208,9.133038544697195
45,8,3.156426202814158,-27.04607992863324,19.746124934531128
45,11,3.661753724403002,-21.08823024436066,5.263358040651779
45,18,3.2301737264695602,-24.539387149005943,0
46,1,4.750474175629579,1.418414091881295,4.150601142162089
46,2,1.4761987640435856,-0.8855197816890263,48.92588411614188
46,3,-23.899179024803974,165.48766016360085,95654.75083511327
46,7,4.656883778670614,-28.216226721019538,6.80325198135427
46,8,3.1649100036781537,-27.01755217709927,17.004489744939704
46,11,3.665209692867282,-21.06285879284001,5.114430147986493
46,18,3.235650109551698,-24.510604589066727,2.636902516090987
47,1,4.741618376418331,1.4003920663871252,3.858223327331903
47,2,1.5284119601069026,-1.343137662195796,48.19467080785523
47,3,-18.116425165004276,127.58128750998473,95764.82502290282
47,7,4.664559910686122,-28.31316225252032,5.339478004600007
47,8,3.1655738521458168,-27.05020083696064,13.484235942173113
47,11,3.6808436484331044,-21.075915684981165,3.5977317353836886
47,18,3.2517435549349205,-24.402696078451292,6.228041102042322
48,1,4.6877903753745995,1.3068847373687271,4.48445346038652
48,2,1.564462317313953,-1.8325950276008147,46.50878948000367
48,3,-13.637348878442161,96.00988812728588,94500.53266562126
48,7,4.758298221544469,-28.628044514220175,8.465839127590208
48,8,3.2269283859047873,-27.23498158229938,12.600341586537386
48,11,3.7124730506095482,-21.152267352020164,3.7153687393375114
48,18,3.3094899009031633,-24.467871754550146,6.764355540180247
49,1,4.674169473848211,1.2617540378189396,4.341470748270016
49,2,1.608018958817045,-2.2741498309157664,44.69271702006365
49,3,-10.841134785428308,76.9020713346928,84079.10602822287
49,7,4.889954060345709,-29.210470596345004,13.750124557190166
49,8,3.2393980065100565,-27.347753288929574,11.329668431061233
49,11,3.7501148416649417,-21.22972233080804,4.2947371891120545
49,18,3.3630823532012006,-24.479219613039433,6.305832352381265
50,1,4.695199411944266,1.2858472207388598,4.467664023349403
50,2,1.664152933408002,-2.664042882403011,43.01732465398778
50,3,-8.444109513625614,61.64486662552187,34136.519070658294
50,7,4.973987250376481,-29.62650790316025,17.535567329371485
50,8,3.268009095452268,-27.432949698141325,10.924603576006637
50,11,3.7955516124184845,-21.29392196456004,4.846252983764717
50,18,3.380481559735529,-24.38521325330987,6.765519359302632
50,22,8.994283930795858,-4.122373891311543,0
51,1,4.682798465684507,1.2685111624641319,4.4931589860599805
51,2,1.710863983884108,-3.0410645914351755,40.62460399298909
51,3,-7.108065939451957,52.715010832993954,5230.709770001715
51,7,5.004951332932658,-29.862192852316138,18.9446699243005
51,8,3.3072693904559096,-27.458464321906757,11.209750034966184
51,22,8.740846839760016,-4.107105448811324,22.850694169710604
52,1,4.692020162974705,1.278263843135304,4.210677787725531
52,2,1.7811655196359257,-3.3980425347072143,39.023098248175486
52,3,-6.084252946031533,46.137403299716375,3009.873824766847
52,7,5.014085638290622,-30.01136101341505,20.104562130560154
52,8,3.316305982541866,-27.4047676503409,9.239488322989569
52,22,8.68620248193226,-3.9535927478361907,18.758021514165137
53,1,4.714696324769569,1.2921560183966194,3.470699673561513
53,2,1.8540077315259602,-3.763033007948087,38.46399759171125
53,3,-5.221947086363844,41.54297709671542,2353.0237628696623
53,7,5.017424161105819,-30.223126635487503,21.11996780280473
53,22,8.60764002769203,-3.8383276150993515,16.690117566675205
54,1,4.695551844757579,1.2792333635995154,3.1262283769969703
54,2,1.8760732164668974,-4.12791814618579,37.73369900949492
54,3,-4.512365975943367,36.85304589222271,1778.2518085310528
54,7,5.068183073934269,-30.598990970759473,24.395806987866518
54,22,8.451987387736747,-3.7659266225919454,16.38010151748306
55,1,4.665949875100141,1.2404954286679823,3.4027729624507845
55,2,1.8894960501970361,-4.494671547963295,36.37458916359776
55,3,-3.8957875174168084,32.67002651465641,1343.2038074083257
55,7,5.205183999996421,-31.39074376594099,32.29082202475534
55,22,8.496132718379105,-3.5683316569652614,16.748473637061227
56,1,4.623486395954677,1.1540780796858225,4.164835717441591
56,2,1.9265094304684391,-4.825048205767241,35.09315530790478
56,3,-3.3161789833968776,28.661144691025402,1000.2602033589964
56,7,5.30615719258119,-31.922661290757926,36.73259728545693
56,22,8.92927234771734,-3.1319808501246107,23.179463012112553
57,1,4.555495555181842,1.0452035899458183,4.36950226441488
57,2,1.936267639703743,-5.171166199938458,33.64787864468715
57,3,-2.847828335386699,25.222907291311856,716.0846730733703
57,7,5.415450621303814,-32.476855400184796,39.09589251251569
57,22,9.269696655549916,-2.5955754037655683,28.036389828351293
58,1,4.53117972006057,0.97322015005195,4.657882949641256
58,2,1.9625328242197735,-5.5352876508228395,32.86157481277742
58,3,-2.414201750248337,22.74447398198761,548.1321807928971
58,7,5.595908277139896,-33.288645163896994,41.4407375149387
58,22,9.331711723028418,-2.0611299842975535,30.584694220154987
59,1,4.550750824111842,0.9713120645098798,4.534718907837047
59,2,2.021914043950845,-5.867482915435186,32.29705120958859
59,3,-2.080124054594086,20.884974848871543,412.5813653485909
59,7,5.5651669048507575,-33.53813004419617,39.71006283043871
59,22,9.408240658451334,-1.4814999583729382,33.03299767861435
60,1,4.554695140880315,0.9773934833109946,4.394055882958062
60,2,2.0998881358907293,-6.102493639571983,30.974093633082582
60,3,-1.8077134787675426,18.725560689073273,344.0541623422501
60,7,5.545817991558565,-33.67391767153923,38.70455270108508
60,22,9.253190280785605,-0.9701970736948478,35.83698271226056
60,32,4.038280682606392,-22.211124246446975,0
61,1,4.5626032669489405,0.9954595349998463,4.457044965096994
61,2,2.043916000090784,-6.306749016174848,29.45360439786666
61,3,-1.544253309876569,17.22919548495881,292.6798812594784
61,7,5.548511827281054,-33.87743199053195,39.24539848121441
61,22,9.224843067070314,-0.44904275907593205,39.42674642624577
61,32,4.054005708763996,-22.23761905970937,2.7728933945391763
62,1,4.575413233905161,1.0152976898882504,4.4272581256768815
62,2,2.273705651526256,-6.219407936857225,28.19000966997429
62,3,-1.3111127870231811,15.973730030362285,258.7027037078002
62,7,5.507195124112975,-33.81651061493081,37.86358263780599
62,22,9.297847790547555,0.14063353372341403,43.973605857996425
62,32,4.03753813349245,-22.214360898126024,2.6688465214317674
63,1,4.541463324018192,0.9908449432639029,4.614674349061378
63,2,2.3595559816832994,-6.328362231702443,25.921623373946076
63,3,-1.102323754032263,14.556125236255525,225.59861339058415
63,7,5.544994824132759,-33.95999928106743,35.55466035096439
63,22,9.144486654224568,0.6180400245726605,47.27127863874753
63,32,4.036849997476374,-22.238229035964533,2.495572679660738
64,1,4.5146069055892175,0.972385979754932,4.453022801407062
64,2,2.4649835669752567,-6.445463651037277,23.827315243166044
64,3,-0.8830579963133488,13.015134794358076,198.88156017807918
64,7,5.604130853123925,-34.247470973332696,30.45438813500266
64,22,9.21620037301483,1.3143001272138042,52.24605178724931
64,32,4.049155882021492,-22.28063945742189,2.8652726421849315
65,1,4.507673031935016,0.9690588448848149,3.5670650296075186
65,3,-0.6523739390385145,11.853550058631534,170.21860176582743
65,7,5.622588383406785,-34.5289377970428,27.86093664112717
65,22,9.25824681391055,1.9043373377749724,52.013118442277126
65,32,4.068480025288325,-22.314197354256905,2.9892516888127516
65,8,3.7085190299590445,-27.481984650114317,6.800125997295768
66,1,4.489294946661454,0.9478708196445563,2.5639396905079246
66,3,-0.467737324967379,10.64283207145983,147.76586216329605
66,7,5.634610665556003,-34.707990016612776,24.00680770056894
66,22,9.267503671977707,2.498496032613517,51.60232080948567
66,32,4.092945091177851,-22.3356740451107,2.9793587836461835
66,8,3.7236627838347895,-27.36543661412038,7.100013588050398
67,1,4.506641749579994,0.9501874580619605,1.979153390207985
67,3,-0.32046739257979084,9.719108658058786,131.95894624890488
67,7,5.648010053552505,-34.847660829355014,17.093874222382006
67,22,9.072197240056784,2.841359020523465,50.16788617818412
67,32,4.094203873902412,-22.32436215728102,2.7000723816910543
67,8,3.720165762172909,-27.35734330844706,6.8905534550683125
68,1,4.551394510699851,0.9774402054799879,2.306491682355868
68,3,-0.12528935108028585,8.751422741286484,122.9379660377831
68,7,5.5796171756502595,-34.65139647745342,16.658552677796695
68,22,9.287792276495084,3.582457710426709,52.039498750950294
68,32,4.058121918223282,-22.238683506416592,3.4084345601485424
68,8,3.667385189307474,-27.020776706110013,9.97079943576823
69,1,4.550499749542923,0.9871442143981802,2.3314580366016857
69,3,0.012737033044744783,8.079049336392387,108.03662341797961
69,7,5.536596735378305,-34.506860722663795,16.79498346465402
69,22,9.437262688161512,4.375902959531199,54.77056012901879
69,32,4.022407381595187,-22.144888377675155,4.033365677223375
69,8,3.645581437977265,-26.897283294217992,9.277828517631873
70,1,4.564247066804411,1.0208190405420947,2.4979756006815785
70,3,0.16075675293340283,7.255543214148315,101.20984016594879
70,7,5.535742926124854,-34.47704762146268,15.057915243533749
70,22,9.585497270537681,5.275052196540126,58.66417687383412
70,8,3.626972254358767,-26.836010973145147,8.783597515650168
71,1,4.582530069489229,1.0625321845243834,2.7172698084105935
71,3,0.3263620654327226,6.4790612366714715,96.38000335524447
71,7,5.462542355336083,-34.130459239614986,17.864153177751007
71,22,9.555639410816893,6.021534264575391,60.19318372655992
71,8,3.6238494758874835,-26.642671229999113,9.818524554019213
72,1,4.5641530023274015,1.0693684353007615,2.4949502713385416
72,3,0.4179526007118603,5.895312468036681,87.9599288641578
72,7,5.426660185376623,-33.966112068564534,18.062499824755264
72,22,9.76794290974244,7.074792134031185,65.92325510962206
72,8,3.6080211151877326,-26.55489752625934,10.242192004602623
73,1,4.5661415525169815,1.0746815138556687,2.225796955115142
73,3,0.5050645073734233,5.2901071289887485,78.50923622163269
73,7,5.4022326750862275,-33.9931631304157,15.492069410101411
73,22,9.863968739922159,7.955114249597017,67.7792584382968
73,8,3.6340986268867033,-26.536399497638996,10.017395320132701
74,1,4.613173004292039,1.117710257124072,2.7863393446103095
74,3,0.6356448018049855,4.685191200448299,72.85503459479489
74,7,5.354746731365395,-34.008162324477915,13.169340797031115
74,22,9.97392282961221,8.838498513652395,70.76593311607024
74,8,3.657577727200847,-26.497460322565875,10.16460232263631
75,1,4.634387668649224,1.1433532789269498,2.838670273744114
75,3,0.7667194971484312,3.978369671975715,67.79659893071644
75,7,5.30927522378127,-33.96396048333559,12.008936904273463
75,22,10.004013462519476,9.768511464989734,74.12862127517718
75,8,3.666317503401403,-26.427319753735873,9.696154328397533
76,1,4.673713875458248,1.1973004507225355,3.331258440624127
76,3,0.8542474103418299,3.4591643196279014,63.70801884897066
76,7,5.273111238853623,-33.92972334052473,11.103813679277826
76,22,10.285797663158004,11.194389549717721,84.7172893082322
76,8,3.6176551087888766,-26.296723068895343,11.001672269295447
77,1,4.727556048042445,1.281281067571003,3.8048644208948383
77,3,0.9653758249588389,2.994005374056798,58.618781755069186
77,7,5.183401616514254,-33.52097921124632,13.210147244071521
77,22,10.795752364133897,13.015477256783484,95.9104837922842
77,8,3.4870766292779907,-25.875810717292904,12.00188873744453
78,1,4.733298040535411,1.3161340468497273,4.060640758765871
78,3,1.0526732071581726,2.436979399883671,57.39308893727693
78,7,5.125501552722096,-33.2069209322172,14.895633300528646
78,22,11.073162292653109,14.229409749163995,100.28873366419496
78,8,3.486464492471048,-25.510600316937314,14.399963327976613
79,1,4.7331948341700425,1.3491060584786465,4.026634206032342
79,3,1.1417207510282552,1.9248286864841382,54.2244015228706
79,7,5.088628786367472,-32.98380306596067,16.858821698617977
79,22,11.244633200268108,15.54501314871319,104.4431778533922
79,8,3.465148447790751,-25.34356360158806,15.443517369516277
80,1,4.748221225910083,1.3845317917145077,3.956002753211032
80,3,1.2279732338301077,1.4195568204734361,51.41075571264606
80,7,5.0451108486129215,-32.77834988810453,15.416594981060358
80,22,11.776254861293761,17.63022207400723,118.49149107073146
80,8,3.436419174792642,-25.16816639623952,15.287212714187875
81,1,4.726673131473565,1.3808848243632326,3.978473912635706
