frame,id,x,y,width,real_width,kp0_x,kp0_y,kp0_conf,kp1_x,kp1_y,kp1_conf,kp2_x,kp2_y,kp2_conf,kp3_x,kp3_y,kp3_conf,kp4_x,kp4_y,kp4_conf,kp5_x,kp5_y,kp5_conf,kp6_x,kp6_y,kp6_conf,kp7_x,kp7_y,kp7_conf,kp8_x,kp8_y,kp8_conf,kp9_x,kp9_y,kp9_conf
31,2,946.322021484375,430.9107313156128,67.82913208007812,2.4375305568035057,916.39526,442.3859,0.7972004,931.8488,463.6264,0.7969868,945.19995,449.17285,0.14526296,977.326,458.9516,0.502623,989.85156,447.2836,0.026061466,952.3911,464.24005,0.034878455,950.72046,459.8074,0.008263653,907.781,445.5674,0.024098672,948.6317,446.16135,0.011352998,912.67773,455.38004,0.023314787
31,3,859.606201171875,327.97099113464355,34.021820068359375,14.025370663612103,844.77527,332.88522,0.726033,852.7399,342.28796,0.7564951,859.91003,333.81406,0.29879358,875.15796,340.7587,0.5647489,881.4303,335.58365,0.046478048,863.389,345.6373,0.0403833,859.49854,338.71295,0.022554757,841.34674,331.42862,0.03715898,856.1461,326.98898,0.022300752,829.49316,337.85706,0.028447127
31,4,929.0875854492188,290.44167709350586,22.439849853515625,1.538447876990539,938.68884,298.64856,0.6523036,934.32104,295.3784,0.61756974,924.31445,298.19006,0.60148436,920.87714,295.1054,0.6055174,917.0906,294.1132,0.050144702,926.30835,300.09467,0.038949974,929.71497,291.5567,0.034047116,926.7766,292.11603,0.037358735,924.0775,290.69766,0.024425488,906.0172,295.62613,0.0305841
31,7,827.5426025390625,254.73476314544678,18.92486572265625,0.7194837464591372,821.12054,260.05197,0.6467346,823.43884,261.7791,0.67691964,826.5262,259.33176,0.4596179,833.50305,261.39728,0.57717544,834.97577,260.53845,0.047581572,827.47595,266.02887,0.03482085,830.155,260.73782,0.027218366,821.88245,256.1534,0.040308643,831.34863,252.34859,0.022613892,806.8666,261.23828,0.02525426
31,8,880.32421875,260.5154085159302,19.163177490234375,0.7940189797612212,888.6681,265.40973,0.6453656,882.87305,263.21695,0.6059361,874.8956,265.5513,0.5894667,870.35864,263.05045,0.59754604,869.28357,261.60727,0.055212084,878.34753,266.8278,0.050911203,882.40857,260.18155,0.039468255,875.31683,259.50464,0.046679717,878.1946,258.3676,0.030051902,855.77527,264.50104,0.040026806
32,1,1155.7005615234375,477.69196701049805,113.69741821289062,2.40447397176545,1105.3876,487.2917,0.77572685,1146.0021,522.4094,0.641445,1138.15,488.83093,0.19285983,1205.4061,515.1108,0.30379853,1208.6913,553.079,0.028689573,1179.784,526.42676,0.01030435,1159.3837,504.65778,0.0049322015,1111.8239,502.24857,0.005847926,1147.4733,492.79187,0.0071241604,1137.8079,493.17606,0.0046304194
32,2,951.0099792480469,436.1400604248047,71.83575439453125,2.433427430578261,916.88086,447.09564,0.8866807,936.89746,469.92596,0.8956268,946.5742,450.27863,0.06148321,982.1195,465.70566,0.36314526,1017.3174,446.02576,0.004814713,963.5847,476.37674,0.0014275773,941.9044,474.53403,0.00044204944,915.57654,453.06934,0.0017991918,978.8468,448.5915,0.0005477823,883.99243,450.86887,0.0007569946
32,3,861.236572265625,329.0270175933838,34.653076171875,17.20135812787323,846.1941,334.25165,0.7304179,854.598,344.0507,0.7599426,860.7651,335.20587,0.28851262,876.7997,342.33023,0.55552304,883.4863,336.84015,0.042020272,864.6721,347.5633,0.033837456,859.75195,340.23138,0.018720843,842.6649,332.80057,0.031398334,856.3171,328.92233,0.01858409,828.3436,339.17215,0.02362826
32,4,927.2548828125,288.373423576355,22.462554931640625,1.485513899896408,936.6537,296.51114,0.6537904,932.3086,293.11514,0.6161675,922.0835,296.07306,0.5958402,917.85223,292.87183,0.60097754,914.06116,291.49368,0.054344133,924.88275,297.76086,0.047190074,929.7373,289.9126,0.039547544,924.4592,290.3246,0.043822944,924.92993,287.8774,0.02893717,905.20404,293.6148,0.036546987
32,7,828.3072509765625,254.3704376220703,19.01202392578125,0.7209325870460201,820.9696,259.84637,0.6497637,823.4501,261.6934,0.68040615,827.1568,258.802,0.45622146,834.7205,261.24338,0.57893,836.15466,260.421,0.048520308,827.86414,265.94727,0.035938613,830.182,260.81055,0.028063204,821.8585,255.96843,0.04111004,831.74915,251.94073,0.023390327,807.187,260.81906,0.026214164
32,8,878.5669555664062,258.44424533843994,18.7745361328125,0.75729261967869,887.7321,263.43036,0.64962375,880.4739,261.2825,0.6034961,873.9959,263.4294,0.5820453,868.7373,261.1136,0.5804025,868.6487,259.0203,0.05686821,876.77405,264.81082,0.05484485,881.8812,258.77502,0.04027545,875.5967,257.5847,0.048826754,879.79047,257.11905,0.030902136,854.71204,264.05743,0.04359587
32,11,806.0995788574219,205.87742042541504,13.10760498046875,0.32194579944050516,810.7543,210.4046,0.64350575,806.22705,210.05367,0.6233487,802.8528,209.89214,0.5367677,801.27405,209.90688,0.5821836,801.21387,207.47717,0.05930197,804.3755,213.70082,0.057967212,808.7169,207.66112,0.041781448,803.51184,205.41254,0.049570374,806.9258,204.44493,0.03229705,782.05023,212.02135,0.0459057
33,1,1155.7012939453125,478.43385314941406,113.51614379882812,2.387287646437222,1105.4617,488.0246,0.7742162,1146.2933,523.0995,0.64103466,1138.362,489.56854,0.19343816,1205.3121,515.84015,0.30424386,1208.5825,553.5255,0.02848979,1178.961,526.98425,0.010052141,1159.1702,505.41537,0.004770581,1112.1328,503.01163,0.0057378123,1147.3179,493.46893,0.0069485116,1138.1982,493.8947,0.0044628535
33,2,954.9169921875,441.5548610687256,74.6649169921875,2.374434747350743,919.5382,451.29245,0.87617344,942.00916,476.69815,0.895051,947.4618,454.60318,0.047192957,987.1496,471.81842,0.3091768,1023.2858,452.7157,0.0044568134,968.5132,481.78857,0.0008999968,944.83655,478.72302,0.00034098316,921.0906,457.18015,0.0013461506,980.1537,453.73712,0.00043040255,881.4669,455.04276,0.00049501756
33,3,862.63037109375,331.5669708251953,34.563262939453125,25.768869449750685,847.00964,336.75912,0.73662895,856.0371,347.00067,0.7651036,861.78937,337.65213,0.26973948,878.702,345.17783,0.53903717,886.36426,339.1352,0.037043963,865.93286,350.92245,0.026184648,859.63904,343.2185,0.0145525,844.0281,335.37692,0.025413752,857.4703,331.79413,0.014744787,826.51416,341.20047,0.018062104
33,4,925.4393005371094,287.516206741333,22.855224609375,1.4936393346646275,934.7207,295.87634,0.6582749,930.75977,292.65045,0.6201933,920.15344,295.46252,0.5820844,915.91284,292.43652,0.6021841,911.6045,290.89252,0.058150474,923.9133,297.2325,0.054113023,929.02423,289.5721,0.044756323,922.1065,289.74612,0.050275415,924.7477,286.91135,0.033481747,904.8635,292.8875,0.041084923
33,7,829.3298950195312,254.7700138092041,18.694976806640625,0.7127045436561392,822.78345,260.07333,0.63885456,824.67316,261.78064,0.6676461,828.12244,258.8164,0.4595752,835.1871,261.24585,0.56879187,836.4408,260.67245,0.04701325,827.97205,266.02597,0.033772208,830.85406,260.43912,0.026473995,823.5902,255.9173,0.03866866,831.6139,252.40851,0.022129111,806.6427,260.87534,0.02494901
33,8,877.1998901367188,257.9414405822754,19.114654541015625,0.7664995450660484,886.75586,263.42844,0.6543396,879.36566,261.12234,0.6045156,872.7306,263.3529,0.57872355,867.2063,260.93002,0.5801349,867.6929,258.9616,0.056626238,876.0987,264.6743,0.055198256,881.337,258.70258,0.039951973,874.208,257.34204,0.04988379,879.8967,256.90353,0.031119222,854.06964,263.98242,0.043535218
33,11,805.7252197265625,205.93914127349854,13.18560791015625,0.3239585088488191,810.8508,210.34033,0.64549047,806.0294,209.9267,0.62469506,802.4134,209.72723,0.5364868,801.0209,209.79506,0.5830731,800.8753,207.5189,0.06068647,804.4671,213.56018,0.059814762,808.4673,207.46432,0.042942066,803.0703,205.2206,0.05133647,806.6842,204.2476,0.033548232,781.91394,211.8991,0.047163133
34,1,1156.60986328125,477.9011535644531,114.0205078125,2.4039958980801965,1105.799,487.5484,0.77636737,1146.3755,522.4865,0.64315146,1139.2085,489.0417,0.19281115,1206.6709,515.1009,0.30430576,1209.3381,553.23785,0.028673174,1179.8325,526.5325,0.010181377,1159.9697,504.56653,0.004863499,1112.5139,502.56235,0.0058087274,1148.6384,493.01495,0.007120936,1137.6259,493.14343,0.004574503
34,2,958.2683715820312,445.0848197937012,76.59805297851562,2.3380237088611207,924.21375,455.3346,0.82068586,942.81934,480.27652,0.83811915,951.0276,461.81528,0.09207887,993.8955,476.2658,0.44883227,1007.3849,463.36356,0.019916782,966.53064,481.32303,0.022202794,955.6222,472.15826,0.0044972207,911.53284,457.57693,0.016183296,945.44226,459.5949,0.0069146417,911.91956,470.76495,0.013996893
34,3,863.9923095703125,332.5337505340576,35.08209228515625,33.741970711463786,847.6808,338.83966,0.743601,854.03784,347.7487,0.7627751,866.0364,339.63525,0.29210854,879.73035,346.00598,0.5679328,891.022,338.49948,0.026299242,865.3614,351.54886,0.024571748,870.5103,350.445,0.012489371,846.3715,339.60556,0.02228349,888.36273,334.51572,0.010519954,840.1006,340.82867,0.016416263
34,4,925.2212219238281,286.5344409942627,22.387939453125,1.4402875165889406,934.0406,295.69485,0.6540098,930.5016,292.21625,0.61809397,920.44055,295.0697,0.58639467,916.29614,292.0519,0.5988323,912.2279,290.4741,0.05776106,924.02216,297.03815,0.053223938,929.8397,289.29114,0.043458015,922.4536,289.47174,0.04947412,924.91003,286.16492,0.032535646,904.5891,293.13617,0.040517237
34,7,830.2128295898438,254.5720796585083,18.558746337890625,0.7062585951902594,822.50085,259.99808,0.64106375,824.7755,261.86142,0.66933846,829.0365,258.80804,0.4545345,835.91187,261.36655,0.5681089,837.93274,260.48727,0.04646537,828.58203,266.1767,0.032850187,831.1294,260.56738,0.025602695,823.703,255.81535,0.03797727,832.1358,252.27132,0.021552444,806.52374,260.82034,0.024400197
34,8,876.1265258789062,257.70032501220703,18.947113037109375,0.755449213604463,884.8557,263.33255,0.64915055,877.8419,260.8969,0.60000366,872.07477,263.317,0.57948893,866.8816,260.80515,0.5807918,866.85156,258.60986,0.059218656,874.8512,264.69055,0.059348196,881.3157,258.81082,0.042857185,874.0018,257.50296,0.05305503,879.45996,256.92188,0.033559844,854.3185,264.75912,0.04658838
34,11,805.3328247070312,205.4083342552185,13.275421142578125,0.32511931909359504,810.21436,210.0245,0.646056,805.61426,209.43054,0.6226706,801.937,209.45366,0.53993434,800.58716,209.3489,0.58401287,800.7072,206.8906,0.06065882,804.1825,213.15685,0.06062135,808.58844,207.27817,0.043659545,802.9137,205.00467,0.051771857,807.0609,203.9357,0.03395212,782.0292,211.89124,0.047895703
35,1,1158.5123291015625,476.06446266174316,115.67486572265625,2.4557400223394,1106.3287,485.86807,0.7812264,1146.852,520.8473,0.6451273,1140.4279,487.04697,0.18698417,1208.5208,513.50507,0.29743868,1208.9235,552.8651,0.028482415,1181.62,525.96094,0.010449621,1161.7102,502.7752,0.004961692,1113.5427,501.41394,0.0058952672,1150.0486,490.98303,0.007219594,1135.9814,491.56894,0.004740176
35,2,962.9996337890625,448.44998359680176,77.78860473632812,2.285592161435337,926.52734,461.13245,0.84675807,948.5623,486.02615,0.8588644,952.7936,467.67853,0.074825846,1001.09033,481.32852,0.42077866,1020.48,467.21164,0.018016247,977.22144,487.89355,0.014581359,957.82837,477.8275,0.0030419482,912.3569,463.04773,0.012288314,946.24,463.09454,0.0052021625,907.9235,474.74008,0.008528652
35,3,865.4798583984375,333.28253746032715,35.326629638671875,39.93350947295758,848.5314,340.06525,0.7233045,856.2776,348.3486,0.7149616,869.4221,341.65872,0.30911303,881.0519,346.92093,0.57765007,889.1897,340.46228,0.04856658,869.0597,351.49002,0.06416917,877.82166,348.41263,0.02773178,845.9586,338.81107,0.05272968,882.25073,334.08466,0.030177902,847.34674,345.57074,0.046151765
35,4,925.2932739257812,285.0308418273926,20.69146728515625,1.286655293169105,933.4984,293.85532,0.64808285,929.7461,290.44833,0.61108315,921.18695,293.219,0.5919147,916.7291,290.1482,0.58998054,913.5205,288.243,0.05749343,923.6367,295.2175,0.055188257,930.86664,288.1327,0.042436447,923.4675,288.17838,0.04861918,925.7774,284.5876,0.031881474,903.8949,292.605,0.0423984
35,7,830.7240600585938,253.74931526184082,18.607818603515625,0.7008660183503364,821.8572,259.508,0.64449286,825.273,261.5431,0.6686056,830.68195,258.39508,0.44407293,837.1638,261.3014,0.5653494,840.7826,259.1329,0.047877613,829.6571,265.92694,0.033409037,831.5796,260.62546,0.026419394,824.2351,255.49171,0.038749516,833.5824,252.02686,0.022436624,806.6098,260.10925,0.025399284
36,1,1159.4272155761719,475.4323196411133,116.89801025390625,2.4875819807600448,1107.2722,486.34113,0.7818468,1147.732,520.7899,0.64499176,1142.249,487.63153,0.18793789,1210.1934,513.40466,0.29976085,1210.4651,552.67053,0.02852945,1182.3854,525.98505,0.0103038745,1162.8009,502.98917,0.0048568896,1114.7894,501.80023,0.0059185466,1152.1299,491.3025,0.0072460705,1135.9553,491.6216,0.004660179
36,2,967.38134765625,452.4817428588867,80.32754516601562,2.2610559128962238,928.2566,464.61646,0.85343146,951.4105,491.62714,0.8732801,953.6047,471.30106,0.056609046,1005.09875,485.7875,0.38259155,1027.3783,472.5973,0.01884572,983.58154,493.14484,0.012067813,959.5051,482.0399,0.002684221,914.34357,467.19794,0.011512848,946.92554,465.73083,0.004998242,905.1586,477.97104,0.0067570633
36,3,866.7476806640625,334.02746200561523,35.977386474609375,48.75651782205151,851.0475,340.63544,0.723448,858.1994,349.46436,0.7281301,870.76526,342.18823,0.30701986,882.54944,348.11563,0.5817591,890.05676,341.9447,0.04830431,870.5613,352.3201,0.063214846,877.728,348.82614,0.028192945,847.126,339.71954,0.051980823,881.875,334.48068,0.029497074,848.00775,345.52243,0.04504589
36,4,922.456787109375,282.3076057434082,21.304046630859375,1.2631524831122867,930.69617,289.94104,0.6606193,927.5015,286.36078,0.63835245,917.8999,289.56842,0.5595647,912.2921,285.95334,0.61213887,906.2909,285.84018,0.054099746,922.1129,291.67612,0.040753614,925.6582,283.35046,0.038161572,920.18054,282.85226,0.04699723,922.7396,279.67734,0.028145239,905.10004,285.39514,0.028650526
36,7,830.3622436523438,252.28650283813477,19.120880126953125,0.7122449786268183,821.07935,257.99246,0.6619287,824.1444,260.58105,0.68592596,828.61914,257.3736,0.43346173,834.57324,260.19772,0.57645273,837.8739,257.86365,0.046339568,828.39056,264.87186,0.03598931,831.746,259.6215,0.027095782,822.34625,254.5261,0.039398506,833.6719,250.83888,0.02253826,807.0941,259.75165,0.02632569
36,8,874.4078979492188,254.06955814361572,20.574920654296875,0.7954617360506417,882.98975,260.58798,0.6422004,877.5945,257.243,0.6259136,871.152,260.18033,0.5825382,867.8562,256.8615,0.6130699,862.7604,257.77478,0.05206774,873.3126,262.39557,0.042342454,879.0725,254.10883,0.03479495,872.7671,253.74818,0.045711584,874.0137,251.75255,0.026929231,855.71136,259.47836,0.029393617
37,1,1159.959228515625,474.81753158569336,117.29049682617188,2.5028704410227873,1107.6537,485.73807,0.7829718,1147.9336,519.99805,0.6471585,1143.5492,486.9989,0.18714935,1211.4148,512.6001,0.2993119,1210.6931,552.3669,0.028950525,1182.4391,525.5017,0.010513122,1163.6223,501.8448,0.0049902564,1115.564,501.2853,0.0060480037,1153.2701,490.78607,0.0075061214,1135.0554,490.94952,0.004817885
37,2,972.9825439453125,456.6255626678467,83.928955078125,2.264261468018071,933.36365,467.55737,0.8402301,955.7926,497.39072,0.8804735,954.70404,474.26947,0.04501123,1006.7698,490.61255,0.3461807,1027.4363,478.85233,0.020060936,985.994,497.54327,0.0109507525,961.4413,484.6707,0.0028305193,923.2461,470.81653,0.011042867,946.4038,470.38263,0.0051092673,904.5117,482.91617,0.0059318957
37,3,868.1244506835938,334.2706890106201,36.263763427734375,53.91762817567895,853.0471,339.82605,0.7218885,860.1114,349.52258,0.73515844,871.0232,341.53394,0.2988716,883.24493,348.21283,0.58065933,889.4785,342.03485,0.050454147,871.63806,352.01746,0.06784771,877.7688,348.0253,0.030930934,848.7705,339.28464,0.054257493,880.89185,334.44308,0.031352296,848.9413,345.26578,0.048558872
37,4,921.3394775390625,279.3489189147949,22.13616943359375,1.2563942280456049,929.7289,287.5295,0.6678082,927.71606,283.58917,0.63569605,917.1111,286.77277,0.5587023,912.3656,283.54483,0.6172573,906.1009,282.76477,0.06115067,922.20776,288.8147,0.052266642,925.877,280.98163,0.048906937,918.2822,280.3985,0.058252055,923.7431,276.70837,0.037374593,906.3287,282.23877,0.03734335
37,7,830.3959350585938,250.44623279571533,19.517669677734375,0.718271233040844,821.2748,257.6271,0.6561071,824.8179,259.77246,0.67245156,828.9807,256.7986,0.4371642,834.58575,259.41068,0.5656912,838.4643,256.61987,0.04612641,828.42163,264.28146,0.035066903,832.82465,259.17047,0.02676645,823.55365,254.09363,0.038043067,834.8208,250.50801,0.02232672,806.6284,259.5408,0.026200352
37,8,873.1738586425781,252.37188720703125,21.64764404296875,0.8235954856159267,882.9468,259.1768,0.65063965,876.9939,255.51175,0.62676007,869.75116,258.6303,0.5828792,866.47107,255.52037,0.61518574,862.13306,256.3002,0.05601308,873.5905,260.51697,0.04792415,878.13074,252.77823,0.039750934,871.00726,252.25578,0.052250937,874.99084,250.10333,0.031420153,855.90454,257.6699,0.03349448
38,1,1160.3987731933594,474.2341060638428,117.24371337890625,2.511136810707516,1107.7102,484.11053,0.78632665,1147.5178,519.0554,0.65040445,1143.3262,485.186,0.18395323,1211.4211,511.66486,0.29496443,1210.0514,552.21246,0.028893523,1182.8469,524.79913,0.010837029,1164.1171,500.34253,0.0052053365,1115.4219,500.02127,0.00616118,1153.0146,489.44675,0.00769871,1134.2169,489.806,0.0050622937
38,2,977.9111938476562,460.6504211425781,85.370361328125,2.2085777415357364,939.68896,472.93192,0.88762987,964.8451,502.29306,0.9064686,967.8014,478.55267,0.035443865,1011.90234,496.7283,0.30573282,1048.5189,475.57895,0.0044300854,992.5238,506.4353,0.0011827501,971.7629,502.023,0.00035640562,939.4386,481.31976,0.0014545496,1000.20557,477.48145,0.000486879,904.0707,481.0974,0.00060365186
38,3,869.8251342773438,334.7442684173584,36.713104248046875,65.85500893871539,854.7267,339.688,0.72333544,861.5315,349.91107,0.74093,872.7141,341.3861,0.2894401,885.5378,348.58243,0.57726514,891.75385,342.30933,0.05022403,873.2706,352.29605,0.066625744,878.50726,347.97092,0.030365536,850.2215,339.26932,0.052849073,880.9392,334.5877,0.030715434,849.39935,345.5404,0.04743964
38,4,920.7057495117188,276.807240486145,22.042327880859375,1.2018245009951207,928.79517,285.73923,0.66788626,926.7805,282.09637,0.63631904,916.70276,284.8776,0.5535308,912.48694,281.9062,0.612111,906.65625,281.10352,0.061643388,921.87036,287.25488,0.056651518,927.01776,279.3227,0.049013194,917.36646,278.84622,0.060272265,923.5061,274.71982,0.03845027,905.3085,281.6797,0.040035535
38,7,830.231689453125,248.62674236297607,19.603546142578125,0.7126283293377229,820.32404,256.19604,0.66390085,824.68176,258.54715,0.67620623,829.78467,255.08075,0.42748716,835.812,258.2712,0.56745946,840.5854,254.90318,0.05089358,829.6941,262.93408,0.039923433,833.408,258.32526,0.030129883,822.4103,252.77066,0.042300027,835.93665,248.37901,0.025975531,806.5857,257.72913,0.030306906
38,8,872.2840576171875,250.98405647277832,21.043487548828125,0.7845456690870732,880.0531,255.89954,0.65309864,874.3039,253.38808,0.62527055,869.1743,255.86203,0.5539413,865.8265,253.46823,0.605516,863.7246,253.71867,0.056914672,871.6324,258.10568,0.055053256,879.0593,250.82722,0.0407623,869.80383,250.27727,0.055320684,876.07983,247.49638,0.034702137,854.9679,256.16953,0.03844
38,11,804.8191223144531,197.6245036125183,12.90069580078125,0.29995809375237953,809.2949,200.59306,0.6250684,806.78815,199.4888,0.5997739,801.0757,200.75867,0.54263484,799.6068,199.84213,0.60095817,798.4997,198.41493,0.05780321,803.2031,203.71367,0.052176416,808.9746,195.99388,0.04166837,802.40344,194.92583,0.048941873,803.82587,194.28946,0.033514947,782.49207,201.68399,0.040368006
39,1,1159.5477905273438,474.72823333740234,117.38433837890625,2.50718303686106,1107.1692,484.07205,0.7864787,1147.0166,519.229,0.64947987,1142.9563,485.1147,0.1832078,1210.9597,511.84766,0.2934674,1209.7631,552.6025,0.028632147,1182.8687,524.8483,0.010729245,1163.69,500.6001,0.005159072,1114.966,500.06876,0.006082744,1152.654,489.32773,0.0075636134,1134.1067,489.9527,0.005019835
39,2,982.0162353515625,467.25864601135254,90.13421630859375,2.207914793577112,941.1674,477.99576,0.89862645,967.5643,509.71698,0.9043157,975.374,487.19986,0.036936425,1020.81226,503.1479,0.34990054,1061.5177,476.69177,0.002448526,995.3861,512.4252,0.0013899521,988.4856,512.487,0.0002404195,935.08484,490.10623,0.0010835066,1022.2882,487.00638,0.00028507266,916.9462,487.8687,0.0006795051
39,3,870.3605346679688,336.67690086364746,37.393341064453125,156.50315186901625,854.79944,341.78348,0.7346132,861.95105,351.79175,0.75357276,873.7532,343.24167,0.2852738,887.6109,350.55762,0.5801183,895.2054,343.66238,0.047565594,874.7549,354.49176,0.05918538,877.6909,350.4461,0.027809644,850.2582,341.46603,0.048404343,881.9929,336.3812,0.027467627,849.1284,346.8991,0.041563883
39,4,918.9303588867188,274.25420665740967,21.786529541015625,1.142674174050096,925.72095,281.72818,0.66197675,924.37964,278.33936,0.62526137,914.2348,280.99585,0.5481764,910.0937,278.41995,0.6078246,904.554,276.53162,0.07088304,920.04785,283.3319,0.07767062,927.4587,275.7827,0.06295899,914.69055,275.41513,0.07557513,923.47485,270.56842,0.05063528,904.0134,278.98715,0.05588154
39,7,829.8455200195312,248.6371192932129,19.854217529296875,0.7212031620170973,820.4564,255.97935,0.66761214,824.99097,258.3473,0.67520183,830.1795,254.73723,0.42214033,836.36084,257.89664,0.5637066,841.2881,254.35579,0.05144522,830.2186,262.80273,0.04061672,833.64124,258.1024,0.029784827,821.92334,252.39583,0.04261716,835.78955,247.98962,0.02630831,805.9092,257.31018,0.030745432
39,8,871.0277709960938,249.4185562133789,21.387176513671875,0.7851034956239793,878.8993,253.57631,0.6608626,872.90686,251.0478,0.6194113,867.6527,253.46223,0.54403806,863.9639,251.19263,0.5999847,862.9381,250.85745,0.06072046,870.95197,255.85045,0.064359106,879.5356,248.67667,0.045132056,868.23987,248.08745,0.061897386,876.82166,245.18742,0.040154,853.70215,254.96022,0.044891052
39,11,804.3466186523438,196.76849699020386,12.985198974609375,0.3001734717844328,809.1305,199.68877,0.6288178,806.58057,198.70596,0.60450906,800.73395,199.79855,0.54277486,799.40137,199.08606,0.6035761,798.35175,197.53749,0.059332278,803.35675,202.79437,0.055237558,808.9601,195.35246,0.04370997,802.0585,194.10475,0.05077284,804.2126,193.30473,0.03499242,782.62134,200.91183,0.042888716
40,1,1158.7348937988281,475.39318084716797,117.23931884765625,2.4933526031850537,1107.7336,485.32373,0.77054644,1151.4246,521.32007,0.6789416,1136.6951,487.91223,0.1873214,1207.1763,512.5837,0.30815932,1189.9602,555.2417,0.028485714,1143.3867,532.73193,0.0105073,1161.9553,491.8933,0.0031549628,1124.3281,500.0517,0.006340793,1145.0986,495.42065,0.009327899,1086.6593,488.29523,0.0037624245
40,2,986.7952880859375,473.86094856262207,91.87930297851562,2.131470324512077,945.9849,482.6767,0.9150238,972.12415,517.6155,0.9213505,977.9485,492.5398,0.024979547,1027.0433,511.7057,0.3536007,1065.7842,483.4258,0.0043082503,1004.52374,519.47186,0.0035080996,990.8998,515.63477,0.0005368873,934.23944,494.53122,0.0023904913,1015.3574,491.75455,0.00071469246,923.5177,495.38943,0.001689836
40,3,871.9260864257812,339.170711517334,38.17620849609375,2507.835872541072,856.7678,344.36987,0.74954593,864.3949,354.52805,0.7728543,874.1315,345.09375,0.27204,890.3508,353.26453,0.57347584,898.3988,345.53653,0.04309764,877.2186,357.6394,0.04939679,876.55133,353.58154,0.024199924,852.34924,344.2468,0.040589333,882.8523,339.43198,0.02245958,848.2117,348.99478,0.03408582
40,4,916.8396606445312,273.2878646850586,22.074188232421875,1.1536884128572191,923.9321,283.04572,0.6670348,923.37146,279.54504,0.63535774,912.3562,282.08914,0.53725326,908.4754,279.71146,0.6096286,902.00446,277.57794,0.06951179,918.9597,284.85425,0.07665315,926.2677,277.2044,0.063604176,913.0239,276.6031,0.07701976,923.2425,271.6269,0.04995829,903.9177,279.87173,0.053704668
40,7,830.736328125,249.32539558410645,19.42584228515625,0.7083795297730854,822.5393,257.39993,0.65996504,827.5762,259.58725,0.6653062,832.0282,255.69876,0.4149698,838.0602,259.23663,0.547496,843.01086,255.18317,0.04750639,831.35095,264.3679,0.03474997,834.3587,258.86774,0.025541628,823.75977,253.3856,0.03723064,835.6863,249.45581,0.022754189,804.3168,257.91006,0.026409611
40,8,871.2902526855469,248.199125289917,21.4969482421875,0.7793995231305814,879.51843,252.30353,0.66482085,873.1368,249.51347,0.61242765,868.69385,251.71613,0.5509373,864.9491,249.62637,0.59224886,865.9824,248.91333,0.059278477,871.8147,254.18924,0.062247008,880.214,247.32426,0.043110542,868.65186,246.49313,0.05913978,878.4523,243.94432,0.0380682,853.00916,253.98608,0.045165244
40,11,803.8897705078125,196.31898021697998,13.214080810546875,0.30472371325938963,808.6531,199.51616,0.6321791,806.0466,198.48436,0.6100374,800.1414,199.5033,0.5424473,798.9215,198.9315,0.6062511,797.75476,197.3998,0.060511418,803.2703,202.59875,0.057312652,808.6606,195.33922,0.04527836,801.4861,193.97232,0.052750796,804.34424,192.89046,0.036185116,782.7819,200.74124,0.044188883
41,1,1159.3427124023438,475.2864761352539,117.52194213867188,2.5011882592285097,1106.2704,484.41806,0.7870009,1146.6824,519.9049,0.6472963,1142.8995,485.58688,0.18118326,1211.3345,512.38153,0.2915306,1210.3416,553.34454,0.028141601,1183.2736,525.20667,0.01037354,1163.1997,501.2433,0.004953734,1114.202,500.6238,0.0058435523,1152.645,489.55283,0.007239303,1133.723,490.16452,0.0047998
41,2,992.9768371582031,481.4911079406738,94.38153076171875,2.080656150026377,948.96954,493.25937,0.83212024,978.53,526.6293,0.8534368,985.6723,504.96573,0.04795708,1033.3574,518.30133,0.3218848,1068.7678,495.81427,0.00148806,996.0869,526.5093,0.00086157484,1014.213,530.2888,0.00014024001,950.67163,509.47705,0.0005883547,1043.8146,506.1523,0.00015938522,933.55164,506.16455,0.0004307644
41,3,874.4141235351562,340.87855339050293,38.73358154296875,12690.267869612684,857.67426,345.89636,0.7588409,866.1821,356.10718,0.78138113,875.022,346.4986,0.26660055,892.89905,354.8293,0.56777227,901.89246,346.43628,0.039890792,879.34607,359.56274,0.042150512,876.25507,355.6426,0.021129131,853.67236,345.96033,0.03529719,883.6964,341.22632,0.019224979,847.9044,350.18817,0.029127998
41,4,915.8766174316406,272.432373046875,22.4512939453125,1.1633878459132903,923.7131,282.3581,0.66556025,922.6959,278.8451,0.6323827,911.68274,281.58698,0.5404961,907.5051,278.99667,0.60952777,901.08746,276.6941,0.072701424,918.60693,284.16916,0.08250754,926.16925,276.53625,0.067654245,913.0219,276.0394,0.08136825,922.9037,271.12918,0.05331178,903.57605,279.77893,0.05788413
41,7,831.4765319824219,249.81612396240234,19.414306640625,0.7097678652070709,822.93164,257.74033,0.6586174,828.25745,259.9368,0.66399455,832.5773,256.0429,0.41485643,838.7573,259.57053,0.5460376,843.7201,255.54901,0.04625395,831.80066,264.7835,0.033147372,834.63916,259.12967,0.024259167,824.0603,253.694,0.035721865,835.5082,249.774,0.021748379,804.11145,258.1552,0.025136685
