frame,id,world_x,world_y,speed_kmh,num_wheels,method,contact_points
32,8,2.7946714437278968,-29.330734319676992,51.941498795898625,0,keypoint,"887,263"
32,11,3.767568413130773,-21.96098776291598,0,0,keypoint,"810,210"
33,1,4.375004270392123,1.229794635722808,5.415505051690705,0,keypoint,"1146,523"
33,2,-0.13048608866175795,6.350127086301625,86.3886616443072,0,keypoint,"942,476"
33,3,32.29088503964944,-177.08824689326366,855.2043630937656,0,keypoint,"856,347"
33,4,1.3045609425494793,-40.386690784355935,91.01152657205466,0,keypoint,"934,295"
33,7,5.104520232057156,-28.59358965972521,15.880380963222056,0,keypoint,"824,261"
33,8,2.833897036386877,-29.325276557682194,35.81576975538976,0,keypoint,"886,263"
33,11,3.767568413130773,-21.96098776291598,0.0,0,keypoint,"810,210"
34,1,4.3990409249998015,1.2896360663384763,5.850094028205241,0,keypoint,"1146,522"
34,2,-0.12053077075660233,5.8516446330892755,79.34544223034968,0,keypoint,"942,480"
34,3,32.745608978903114,-176.02939359141735,826.2350521337104,0,keypoint,"854,347"
34,4,1.3045609425494793,-40.386690784355935,81.98333829012157,0,keypoint,"934,295"
34,7,5.104520232057156,-28.59358965972521,13.700940947495386,0,keypoint,"824,261"
34,8,2.9122549100845414,-29.314374016864573,28.641863417128874,0,keypoint,"884,263"
34,11,3.767568413130773,-21.96098776291598,0.0,0,keypoint,"810,210"
35,1,4.447950236389975,1.4114002307692386,6.468772966543245,0,keypoint,"1146,520"
35,2,0.06733490167998131,5.125575307755953,78.25966024824453,0,keypoint,"948,486"
35,3,35.39968708566148,-193.3411670098679,910.3502590817619,0,keypoint,"856,348"
35,4,1.3286214089326605,-39.37350010915798,92.11810148592768,0,keypoint,"933,293"
35,7,5.067876048140229,-28.598530451710648,11.844763610568156,0,keypoint,"825,261"
36,1,4.469008305287881,1.4077201482431094,4.802374493598368,0,keypoint,"1147,520"
36,2,0.15510967168898931,4.582231800374411,70.09282907913706,0,keypoint,"951,491"
36,3,38.67024501470767,-214.67405758132048,1071.7834758381064,0,keypoint,"858,349"
36,4,1.4286366144689628,-37.52096538417941,102.03826919590423,0,keypoint,"930,289"
36,7,5.0550433933936905,-28.398861166697536,13.845575955729268,0,keypoint,"824,260"
36,8,2.9038953163028993,-28.684418771229474,28.583587120822205,0,keypoint,"882,260"
37,1,4.494008041480706,1.4696322018435664,4.765889442121543,0,keypoint,"1147,519"
37,2,0.2627672265179689,3.9796769693868623,69.72945543085888,0,keypoint,"955,497"
37,3,38.15729200395307,-216.29559963486204,1028.001364839829,0,keypoint,"860,349"
37,4,1.446855260076344,-36.68371037659535,74.01932029104499,0,keypoint,"929,287"
37,7,5.006550922681419,-28.208006900336294,13.51236487327341,0,keypoint,"824,259"
37,8,2.876204747124898,-28.486454258295154,26.818032344780324,0,keypoint,"882,259"
38,1,4.494008041480706,1.4696322018435664,4.128312141507148,0,keypoint,"1147,519"
38,2,0.4909044286303974,3.4885501041842004,64.60364926828467,0,keypoint,"964,502"
38,3,37.89766940242576,-217.1163160700894,966.0746158121524,0,keypoint,"861,349"
38,4,1.4640229539183935,-35.894752846619184,81.18799815980127,0,keypoint,"928,285"
38,7,4.959013732491407,-28.0209123797782,13.186692311147933,0,keypoint,"824,258"
38,8,2.8430227524738525,-27.724404194024864,32.79395530296783,0,keypoint,"880,255"
38,11,3.5663427389895546,-21.163188276423707,6.170890400313144,0,keypoint,"809,200"
39,1,4.494008041480706,1.4696322018435664,4.128312141507148,0,keypoint,"1147,519"
39,2,0.5501368708561529,2.9004470773003383,64.6645625177004,0,keypoint,"967,509"
39,3,48.45977256605817,-275.33606841031207,1551.7053365238644,0,keypoint,"861,351"
39,4,1.5456353330898154,-34.43648909772073,82.99368653107213,0,keypoint,"925,281"
39,7,4.959013732491407,-28.0209123797782,8.899630757076174,0,keypoint,"824,258"
39,8,2.8627506705611068,-27.36145463363644,32.783920682571036,0,keypoint,"878,253"
39,11,3.5453228266374293,-21.089004396376193,6.363016256710576,0,keypoint,"809,199"
40,1,4.527974647471644,1.33195451388884,4.9014855317755615,0,keypoint,"1151,521"
40,2,0.6479104916425333,2.2847528671700066,61.79305276587052,0,keypoint,"972,517"
40,3,82.92073542698559,-480.67724195332073,3633.8329866289732,0,keypoint,"864,354"
40,4,1.6858997223238785,-35.10984157632384,83.55878085327682,0,keypoint,"923,283"
40,7,4.898616718946031,-28.22211446379632,8.740339976595658,0,keypoint,"827,259"
40,8,2.8023044011878935,-27.19356019169273,30.925703781091656,0,keypoint,"879,252"
40,11,3.5680835824508286,-21.087725361058272,5.5007529759288545,0,keypoint,"808,199"
41,1,4.472832641819453,1.4733472347247383,6.419133128970789,0,keypoint,"1146,519"
41,2,0.7550067985833052,1.6606650369002114,58.25897383821057,0,keypoint,"978,526"
41,3,166.84461567288247,-980.7511408609655,8536.183686665485,0,keypoint,"866,356"
41,4,1.6655058433351098,-34.75905491227496,75.619294782418,0,keypoint,"923,282"
41,7,4.862585057207651,-28.22682398994237,9.103721358087526,0,keypoint,"828,259"
41,8,2.7776778246085323,-27.024681797277573,25.515802550094243,0,keypoint,"879,251"
41,11,3.5908337797486007,-21.086446919073662,4.925752161137042,0,keypoint,"807,199"
42,1,4.469008305287881,1.4077201482431094,6.431633043215951,0,keypoint,"1147,520"
42,2,0.8062161860696605,1.0503159987425446,54.12765456546163,0,keypoint,"982,536"
42,3,-297.39216219791814,1745.6398055946268,35828.926493485604,0,keypoint,"867,359"
42,4,1.6955930340568808,-34.40823632970765,73.47143900891916,0,keypoint,"922,281"
42,7,4.873298019437562,-28.422987248102345,10.698799825311218,0,keypoint,"829,260"
42,8,2.8023044011878935,-27.19356019169273,22.7964390095666,0,keypoint,"879,252"
42,11,3.5908337797486007,-21.086446919073662,4.222073280974607,0,keypoint,"807,199"
43,1,4.469008305287881,1.4077201482431094,5.7867487448446315,0,keypoint,"1147,520"
43,2,0.9302485659036497,0.4918393576388851,54.86267679077243,0,keypoint,"990,546"
43,3,-77.07399320780233,451.74520286779403,48942.58223120354,0,keypoint,"868,362"
43,4,1.6955930340568808,-34.40823632970765,73.47143900891916,0,keypoint,"922,281"
43,7,4.909701785583673,-28.418154771729686,11.066030953827445,0,keypoint,"828,260"
43,8,2.856600424913156,-26.847184924177434,25.906454637400955,0,keypoint,"876,250"
43,11,3.5908337797486007,-21.086446919073662,3.6943141208527814,0,keypoint,"807,199"
44,1,4.494008041480706,1.4696322018435664,5.142240114011025,0,keypoint,"1147,519"
44,2,1.0602192406868018,-0.01282979945593632,52.57424141396897,0,keypoint,"999,556"
44,3,-60.7981178961638,358.97339897290306,49709.3288488976,0,keypoint,"869,363"
44,7,4.944390480918286,-29.031627179023502,16.840796822640648,0,keypoint,"831,263"
44,8,2.865961273399895,-26.680958534368454,26.780225020573777,0,keypoint,"875,249"
44,11,3.5471874328059942,-21.01448162927727,4.1255001789235335,0,keypoint,"808,198"
45,1,4.540585655854783,1.5285213800751163,5.679294817708057,0,keypoint,"1148,518"
45,2,1.1382339693544627,-0.3357607561064507,50.392573417573395,0,keypoint,"1005,563"
45,3,-41.514723860533394,251.8944026085478,50581.522188514165,0,keypoint,"872,365"
45,7,4.858209412422794,-28.832962029694148,17.005510236390734,0,keypoint,"832,262"
45,8,2.899946308146384,-26.677138110715386,23.9721624404189,0,keypoint,"874,249"
45,11,3.50405633398202,-20.943365894661827,4.957229665935839,0,keypoint,"809,197"
45,18,3.093866826745164,-24.765788236529595,0,0,keypoint,"858,236"
46,1,4.540585655854783,1.5285213800751163,5.011605579309182,0,keypoint,"1148,518"
46,2,1.2841258280077505,-0.8822470651566233,49.92785627889147,0,keypoint,"1017,576"
46,3,-31.979317754623523,194.70745173348362,51144.279501305864,0,keypoint,"873,367"
46,7,4.810585832041966,-28.63322128943023,17.089722293321703,0,keypoint,"832,261"
46,8,2.865961273399895,-26.680958534368454,22.315235801488978,0,keypoint,"875,249"
46,11,3.526547484025685,-20.942135914964666,5.182477236475918,0,keypoint,"808,197"
46,18,3.1001172763579317,-24.636857310775614,11.61741103097999,0,keypoint,"857,235"
47,1,4.540585655854783,1.5285213800751163,5.011605579309181,0,keypoint,"1148,518"
47,2,1.291595888435167,-1.315461010296235,48.84536336534265,0,keypoint,"1021,588"
47,3,-25.450218647012175,157.49186176220368,51513.51130235597,0,keypoint,"875,369"
47,7,4.810585832041966,-28.63322128943023,15.159329999666738,0,keypoint,"832,261"
47,8,2.899946308146384,-26.677138110715386,15.029505319501062,0,keypoint,"874,249"
47,11,3.5490283285132715,-20.94090649885029,3.350658130695177,0,keypoint,"807,197"
47,18,3.1358831623845704,-24.50739262021463,11.85284457976344,0,keypoint,"855,234"
48,1,4.536331168143918,1.4622069909997077,5.676112830144458,0,keypoint,"1149,519"
48,2,1.3503390385083707,-1.8647225284648128,48.458518123629894,0,keypoint,"1030,605"
48,3,-17.355548886780504,106.33098897101338,51439.78340389886,0,keypoint,"876,374"
48,7,4.921020727424021,-28.618331181705287,16.273672021942936,0,keypoint,"829,261"
48,8,2.9678462755062367,-26.669505143932223,12.077928670258954,0,keypoint,"872,249"
48,11,3.569802152715071,-21.013227954895736,3.3320733263913045,0,keypoint,"807,198"
48,18,3.165485104169579,-24.504708911311955,8.793596743033286,0,keypoint,"854,234"
49,1,4.51109708317396,1.4003647645754227,4.925978790837762,0,keypoint,"1149,520"
49,2,1.4060840125607337,-2.31809323775125,46.79227566533416,0,keypoint,"1039,621"
49,3,-13.080126755889252,82.97434159135979,49595.10305557138,0,keypoint,"880,378"
49,7,5.019438342208538,-29.02118518599356,18.319971505711678,0,keypoint,"829,263"
49,8,2.9937210688440214,-26.831541274542897,11.934378103049177,0,keypoint,"872,250"
49,11,3.592406448949843,-21.011974858363217,3.330496706600125,0,keypoint,"806,198"
49,18,3.1950692618721406,-24.50202681471229,7.263571041752096,0,keypoint,"853,234"
50,1,4.444296669447248,1.3465215775494246,4.26631627877959,0,keypoint,"1147,521"
50,2,1.455740011584115,-2.6490612008092365,43.80689546063939,0,keypoint,"1047,634"
50,3,-10.160036634709462,64.71181693141524,44709.37633993095,0,keypoint,"882,383"
50,7,5.070195599652714,-29.228950477327317,20.09534479613184,0,keypoint,"829,264"
50,8,3.0200807229113407,-26.996613756225948,11.899371429312746,0,keypoint,"872,251"
50,11,3.6590210939671235,-21.082615148993867,4.0735921196661,0,keypoint,"804,199"
50,18,3.165485104169579,-24.504708911311955,6.345555620983381,0,keypoint,"854,234"
50,22,10.112592245190836,-3.8726957209939004,0,0,keypoint,"1777,639"
51,1,4.444296669447248,1.3465215775494246,3.6089320661631086,0,keypoint,"1147,521"
51,2,1.5581380346622131,-3.043141161284718,41.753622639984656,0,keypoint,"1061,651"
51,3,-8.625652245662767,54.6478771983325,17154.853247684758,0,keypoint,"883,387"
51,7,5.213595093388789,-29.652199370460192,22.599603696998383,0,keypoint,"828,266"
51,8,3.0200807229113407,-26.996613756225948,10.192726171086536,0,keypoint,"872,251"
51,22,10.1908860979924,-3.9449309358009716,9.587367444839504,0,keypoint,"1793,642"
52,1,4.444296669447248,1.3465215775494246,3.6089320661631086,0,keypoint,"1147,521"
52,2,1.5977203270770548,-3.4063144933955996,39.686021909023324,0,keypoint,"1071,669"
52,3,-7.567422501235359,48.63863983563586,4090.6908975310475,0,keypoint,"885,390"
52,7,5.229063636244348,-29.879246919021067,24.508111242530155,0,keypoint,"829,267"
52,8,3.054612717087805,-26.99261526678162,7.03430308944276,0,keypoint,"871,251"
52,22,10.327173077597221,-3.7499242023307384,15.49969035373584,0,keypoint,"1776,632"
53,1,4.444296669447248,1.3465215775494246,2.941242827764233,0,keypoint,"1147,521"
53,2,1.7262235221631526,-3.7241259981558907,37.902734639219766,0,keypoint,"1089,686"
